1,2,3,10,11,12
6.40625,0.0,0.0,31.0,30.0,31.0
0.0,0.0,0.0,31.0,30.0,13.197916666666666
3.1354166666666665,0.0,0.0,31.0,30.0,31.0
0.0,0.0,0.0,0.0,0.0,0.0
19.229166666666668,0.0,0.0,31.0,30.0,31.0
18.666666666666668,0.0,0.0,31.0,1.6666666666666667,25.552083333333332
