1,2,3,10,11,12
171.45098876953125,242.5785369873047,217.4628448486328,226.50624084472656,115.19841766357422,222.23890686035156
249.60052490234375,425.57891845703125,410.2444152832031,165.55978393554688,215.74432373046875,249.93174743652344
161.17062377929688,296.8173522949219,300.4742126464844,157.0513153076172,205.57586669921875,234.3026885986328
