0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
31.0,30.0,31.0,12.958333333333334,0.0,0.0,0.0,0.0,0.0,21.197916666666668,29.010416666666668,24.260416666666668,27.010416666666668,30.0,30.08333333333333,30.39583333333333,26.135416666666668,31.0,30.0,31.0,30.0,31.0,31.0,30.0,31.0,30.0,31.0,31.0,28.0,31.0,30.0,31.0,30.0,31.0,31.0,25.84375
23.23958333333333,29.760416666666668,0.3541666666666667,1.6979166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.84375,1.5729166666666667,0.0,0.0,0.0,0.0,4.135416666666667,6.541666666666667,22.375,31.0,29.75,31.0,30.0,26.28125,29.666666666666668,0.0,9.104166666666666,15.958333333333334,31.0,30.0,31.0,31.0,25.84375
31.0,30.0,21.92708333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,5.010416666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.65625,30.0,31.0,30.0,31.0,31.0,2.5625,0.0,0.0,22.05208333333333,30.0,31.0,31.0,25.84375
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.09375,9.166666666666666,11.020833333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.604166666666667,30.0,31.0,30.0,31.0,31.0,17.145833333333332,0.0,0.0,0.0,26.58333333333333,31.0,31.0,25.84375
7.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.229166666666667,4.25,0.8229166666666666,8.010416666666666,7.65625,11.083333333333334,7.020833333333333,5.375,0.0,0.0,0.0,0.0,0.0
31.0,30.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,13.0,11.0,30.0,3.0,9.0,11.0,15.0,6.0,9.0,16.0,31.0,31.0,30.0,31.0,30.0,31.0,31.0,21.0,29.0,30.0,31.0,30.0,31.0,31.0,30.0
