1,2,3,4,5,6,7,8,9,10,11,12
70.95833333333333,57.0,62.0,57.052083333333336,59.302083333333336,60.0,83.40625,93.0,85.84375,93.0,90.0,93.0
33.552083333333336,3.15625,5.260416666666667,17.15625,31.0,41.9375,59.145833333333336,70.67708333333333,56.3125,63.9375,90.0,54.416666666666664
40.135416666666664,8.145833333333334,0.0,0.0,20.052083333333332,30.0,31.0,57.614583333333336,63.052083333333336,62.0,83.92708333333333,76.15625
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57.458333333333336,11.03125,0.0,0.0,0.0,29.59375,31.0,31.0,41.0,62.0,66.58333333333333,83.73958333333333
52.229166666666664,11.15625,11.739583333333334,21.989583333333332,0.0,12.625,31.0,31.0,25.84375,50.96875,50.177083333333336,62.0
